ID,Possession Status,Availability Starts From,Developer,Units Available,Price,Booking Amount,Project Name,Carpet Area,Area Name,Parking,City,Covered Area,Location,Property,Maintenance Charges,Helper Column
817,Ready to Move,NA,Adani Realty,6,47000000,500000,Adani Western Heights,3000,Dattaguru nagar,2 Covered,Mumbai,2000,"Dattaguru nagar, Mumbai",3 BHK Flat,18000,"Adani Realty, Adani Western Heights, Mumbai, 47000000"
1179,Ready to Move,NA,Adani Realty,NA,47500000,1000000,Adani Western Heights,1096,Andheri West,2 Covered,Mumbai,1696,"Andheri West, Mumbai",3 BHK Flat,52000,"Adani Realty, Adani Western Heights, Mumbai, 47500000"
862,Ready to Move,NA,Adani Realty,NA,47500000,NA,Adani Western Heights,1150,Andheri West,NA,Mumbai,1600,"Andheri West, Mumbai",3 BHK Flat,NA,"Adani Realty, Adani Western Heights, Mumbai, 47500000"
1286,Ready to Move,NA,Adani Realty,NA,55000000,100000,Adani Western Heights,1150,Andheri West,2 Covered,Mumbai,1607,"Andheri West, Mumbai",3 BHK Flat,NA,"Adani Realty, Adani Western Heights, Mumbai, 55000000"
1005,Ready to Move,NA,Adani Realty,0,57500000,NA,Adani Western Heights,1146,4 Bunglows,2 Covered,Mumbai,1775,"4 Bunglows, Mumbai",3 BHK Flat,NA,"Adani Realty, Adani Western Heights, Mumbai, 57500000"
1314,Ready to Move,NA,Adani Realty,NA,58000000,NA,Adani Western Heights,1200,4 Bunglows,NA,Mumbai,1500,"4 Bunglows, Mumbai",3 BHK Flat,NA,"Adani Realty, Adani Western Heights, Mumbai, 58000000"
825,Ready to Move,NA,Adani Realty,NA,59000000,1100000,Adani Western Heights,1560,Andheri West,2 Covered,Mumbai,2127,"Andheri West, Mumbai",3 BHK Flat,7500,"Adani Realty, Adani Western Heights, Mumbai, 59000000"
711,Ready to Move,NA,Adani Realty,1,60000000,500000,Adani Western Heights,1250,Andheri West,1 Covered,Mumbai,1451,"Andheri West, Mumbai",3 BHK Flat,15000,"Adani Realty, Adani Western Heights, Mumbai, 60000000"
807,Ready to Move,NA,Adani Realty,0,64500000,6450000,Adani Western Heights,1450,Andheri West,2 Covered,Mumbai,1980,"Andheri West, Mumbai",4 BHK Flat,19800,"Adani Realty, Adani Western Heights, Mumbai, 64500000"
1120,Ready to Move,NA,Adani Realty,NA,65000000,1000000,Adani Western Heights,1350,Andheri West,2 Covered,Mumbai,2250,"Andheri West, Mumbai",4 BHK Flat,15000,"Adani Realty, Adani Western Heights, Mumbai, 65000000"
794,Ready to Move,NA,Adani Realty,1,65000000,0,Adani Western Heights,1450,Four Bungalows,2 Covered,Mumbai,2250,"Four Bungalows, Mumbai",4 BHK Flat,19000,"Adani Realty, Adani Western Heights, Mumbai, 65000000"
1428,Ready to Move,NA,Adani Realty,1,65500000,1000000,Adani Western Heights,1628,4 Bunglows,1 Covered,Mumbai,1897,"4 Bunglows, Mumbai",3 BHK Flat,15000,"Adani Realty, Adani Western Heights, Mumbai, 65500000"
1408,Ready to Move,NA,Adani Realty,1,65500000,1000000,Adani Western Heights,1628,4 Bunglows,1 Covered,Mumbai,1897,"4 Bunglows, Mumbai",3 BHK Flat,15000,"Adani Realty, Adani Western Heights, Mumbai, 65500000"
854,Ready to Move,NA,Adani Realty,NA,65500000,500000,Adani Western Heights,1607,Andheri West,2 Covered,Mumbai,2527,"Andheri West, Mumbai",4 BHK Flat,19500,"Adani Realty, Adani Western Heights, Mumbai, 65500000"
1434,Ready to Move,NA,Adani Realty,2,66000000,1100000,Adani Western Heights,1625,Four Bungalows,2 Covered,Mumbai,2572,"Four Bungalows, Mumbai",4 BHK Flat,NA,"Adani Realty, Adani Western Heights, Mumbai, 66000000"
1284,Ready to Move,NA,Adani Realty,3,69000000,10000000,Adani Western Heights,1400,4 Bunglows,3 Covered,Mumbai,1600,"4 Bunglows, Mumbai",3 BHK Flat,22000,"Adani Realty, Adani Western Heights, Mumbai, 69000000"
717,Ready to Move,NA,Adani Realty,2,69200000,1100000,Adani Western Heights,1650,Four Bungalows,2 Covered,Mumbai,2572,"Four Bungalows, Mumbai",4 BHK Flat,NA,"Adani Realty, Adani Western Heights, Mumbai, 69200000"
699,Ready to Move,NA,Adani Realty,NA,69900000,NA,Adani Western Heights,1356,Andheri West,NA,Mumbai,NA,"Andheri West, Mumbai",3 BHK Flat,NA,"Adani Realty, Adani Western Heights, Mumbai, 69900000"
994,Ready to Move,NA,Adani Realty,1,72500000,0,Adani Western Heights,1375,Andheri West,NA,Mumbai,2199,"Andheri West, Mumbai",3 BHK Flat,14000,"Adani Realty, Adani Western Heights, Mumbai, 72500000"
772,Ready to Move,NA,Adani Realty,1,90800000,750000,Adani Western Heights,1704,Andheri West,3 Covered,Mumbai,2572,"Andheri West, Mumbai",4 BHK Flat,20448,"Adani Realty, Adani Western Heights, Mumbai, 90800000"
824,Under Construction,Dec '26,Adani Realty,12,25000000,1100000,Codename Westbay,823,Andheri West,1 Covered,Mumbai,823,"Andheri West, Mumbai",2 BHK Flat,9000,"Adani Realty, Codename Westbay, Mumbai, 25000000"
706,Under Construction,Dec '26,Adani Realty,99,26100000,500000,Codename Westbay,823,Laxmi Industrial Estate,1 Covered,Mumbai,1020,"Laxmi Industrial Estate, Mumbai",2 BHK Flat,1,"Adani Realty, Codename Westbay, Mumbai, 26100000"
1422,Under Construction,Dec '26,Adani Realty,130,27300000,500000,Codename Westbay,823,Laxmi Industrial Estate,1 Covered,Mumbai,1023,"Laxmi Industrial Estate, Mumbai",2 BHK Flat,1,"Adani Realty, Codename Westbay, Mumbai, 27300000"
1402,Under Construction,Dec '26,Adani Realty,130,27300000,500000,Codename Westbay,823,Laxmi Industrial Estate,1 Covered,Mumbai,1023,"Laxmi Industrial Estate, Mumbai",2 BHK Flat,1,"Adani Realty, Codename Westbay, Mumbai, 27300000"
1423,Under Construction,Dec '26,Adani Realty,NA,37100000,500000,Codename Westbay,1173,Andheri West,NA,Mumbai,1250,"Andheri West, Mumbai",3 BHK Flat,1,"Adani Realty, Codename Westbay, Mumbai, 37100000"
1403,Under Construction,Dec '26,Adani Realty,NA,37100000,500000,Codename Westbay,1173,Andheri West,NA,Mumbai,1250,"Andheri West, Mumbai",3 BHK Flat,1,"Adani Realty, Codename Westbay, Mumbai, 37100000"
885,Under Construction,Dec '26,Adani Realty,50,37300000,500000,Codename Westbay,1173,Laxmi Industrial Estate,2 Covered,Mumbai,1525,"Laxmi Industrial Estate, Mumbai",3 BHK Flat,1,"Adani Realty, Codename Westbay, Mumbai, 37300000"
1293,Under Construction,Oct '26,Adani Realty,14,46200000,500000,Codename Westbay,1523,Andheri West,2 Covered,Mumbai,2010,"Andheri West, Mumbai",3 BHK Flat,1,"Adani Realty, Codename Westbay, Mumbai, 46200000"
1294,Under Construction,Dec '26,Adani Realty,NA,46700000,NA,Codename Westbay,1522,Andheri West,NA,Mumbai,2200,"Andheri West, Mumbai",3 BHK Flat,NA,"Adani Realty, Codename Westbay, Mumbai, 46700000"
704,Under Construction,Dec '26,Adani Realty,150,48800000,500000,Codename Westbay,1522,Laxmi Industrial Estate,120 Covered,Mumbai,1722,"Laxmi Industrial Estate, Mumbai",3 BHK Flat,1,"Adani Realty, Codename Westbay, Mumbai, 48800000"
4393,Under Construction,Mar '23,Adarsh Developers,2,10700000,500000,Riddhi Garden,425,Goregaon East,1 Covered,Mumbai,625,"Goregaon East, Mumbai",1 BHK Flat,4500,"Adarsh Developers, Riddhi Garden, Mumbai, 10700000"
1482,Ready to Move,NA,Adinathay Enterprises,0,11000000,200000,Aurigae Residency,465,Thakur Complex,1 Covered,Mumbai,657,"Thakur Complex, Mumbai",1 BHK Flat,1700,"Adinathay Enterprises, Aurigae Residency, Mumbai, 11000000"
1497,Ready to Move,Dec '22,Adinathay Enterprises,10,13600000,500000,Aurigae Residency,620,Kandivali East,1 Covered,Mumbai,954,"Kandivali East, Mumbai",2 BHK Flat,5500,"Adinathay Enterprises, Aurigae Residency, Mumbai, 13600000"
1717,Ready to Move,NA,Adinathay Enterprises,2,14500000,500000,Aurigae Residency,620,Thakur Complex,1 Covered,Mumbai,954,"Thakur Complex, Mumbai",2 BHK Flat,4000,"Adinathay Enterprises, Aurigae Residency, Mumbai, 14500000"
1719,Ready to Move,NA,Adinathay Enterprises,5,15500000,500000,Aurigae Residency,620,Thakur Complex,1 Covered,Mumbai,920,"Thakur Complex, Mumbai",2 BHK Flat,3500,"Adinathay Enterprises, Aurigae Residency, Mumbai, 15500000"
1359,Ready to Move,NA,Aditi Builders,NA,24000000,NA,Aditi Apartment,NA,Andheri West,NA,Mumbai,800,"Andheri West, Mumbai",2 BHK Flat,NA,"Aditi Builders, Aditi Apartment, Mumbai, 24000000"
4679,Ready to Move,NA,Aditya Developers,2,7000000,100000,Ekta Chs Ltd,500,Kanya Pada,NA,Mumbai,700,"Kanya Pada, Mumbai",2 BHK Flat,1500,"Aditya Developers, Ekta Chs Ltd, Mumbai, 7000000"
1424,Ready to Move,NA,Aditya Real Estates,NA,100000000,2500000,Runwal Elegante,2300,Andheri West,4 Covered,Mumbai,3500,"Andheri West, Mumbai",5 BHK Flat,30000,"Aditya Real Estates, Runwal Elegante, Mumbai, 100000000"
1404,Ready to Move,NA,Aditya Real Estates,NA,100000000,2500000,Runwal Elegante,2300,Andheri West,4 Covered,Mumbai,3500,"Andheri West, Mumbai",5 BHK Flat,30000,"Aditya Real Estates, Runwal Elegante, Mumbai, 100000000"
714,Ready to Move,NA,Aditya Real Estates,20,45000000,500000,Runwal Elegante,937,Lokhandwala Complex,1 Covered,Mumbai,1499,"Lokhandwala Complex, Mumbai",3 BHK Flat,5000,"Aditya Real Estates, Runwal Elegante, Mumbai, 45000000"
944,Ready to Move,NA,Aditya Real Estates,0,49500000,1000000,Runwal Elegante,1050,4 Bunglows,2 Covered,Mumbai,1608,"4 Bunglows, Mumbai",3 BHK Flat,18000,"Aditya Real Estates, Runwal Elegante, Mumbai, 49500000"
1196,Ready to Move,NA,Aditya Real Estates,6,52500000,500000,Runwal Elegante,1360,Lokhandwala Complex,2 Covered,Mumbai,1550,"Lokhandwala Complex, Mumbai",3 BHK Flat,21000,"Aditya Real Estates, Runwal Elegante, Mumbai, 52500000"
812,Ready to Move,NA,Aditya Real Estates,0,55000000,500000,Runwal Elegante,1019,Lokhandwala Complex,2 Covered,Mumbai,1560,"Lokhandwala Complex, Mumbai",3 BHK Flat,10000,"Aditya Real Estates, Runwal Elegante, Mumbai, 55000000"
929,Ready to Move,NA,Aditya Real Estates,3,55900000,1000000,Runwal Elegante,1269,Andheri West,2 Covered,Mumbai,2275,"Andheri West, Mumbai",3 BHK Flat,0,"Aditya Real Estates, Runwal Elegante, Mumbai, 55900000"
927,Ready to Move,NA,Aditya Real Estates,2,56500000,1000000,Runwal Elegante,1279,Andheri West,2 Covered,Mumbai,2275,"Andheri West, Mumbai",3 BHK Flat,0,"Aditya Real Estates, Runwal Elegante, Mumbai, 56500000"
858,Ready to Move,NA,Aditya Real Estates,3,60000000,NA,Runwal Elegante,1350,Lokhandwala Complex,3 Covered,Mumbai,2275,"Lokhandwala Complex, Mumbai",3 BHK Flat,NA,"Aditya Real Estates, Runwal Elegante, Mumbai, 60000000"
814,Ready to Move,NA,Aditya Real Estates,0,60000000,NA,Runwal Elegante,1245,Andheri West,2 Covered,Mumbai,2070,"Andheri West, Mumbai",3 BHK Flat,NA,"Aditya Real Estates, Runwal Elegante, Mumbai, 60000000"
723,Ready to Move,NA,Aditya Real Estates,3,60000000,600000,Runwal Elegante,1350,Lokhandwala Complex,3 Covered,Mumbai,2190,"Lokhandwala Complex, Mumbai",3 BHK Flat,14,"Aditya Real Estates, Runwal Elegante, Mumbai, 60000000"
936,Ready to Move,NA,Aditya Real Estates,0,62500000,1250000,Runwal Elegante,1340,Lokhandwala Complex,"2 Covered, 2 Open",Mumbai,2260,"Lokhandwala Complex, Mumbai",3 BHK Flat,15000,"Aditya Real Estates, Runwal Elegante, Mumbai, 62500000"
870,Ready to Move,NA,Aditya Real Estates,0,62500000,100000,Runwal Elegante,1120,Andheri West,1 Covered,Mumbai,1695,"Andheri West, Mumbai",3 BHK Flat,10000,"Aditya Real Estates, Runwal Elegante, Mumbai, 62500000"
1053,Ready to Move,NA,Aditya Real Estates,0,68000000,6800000,Runwal Elegante,NA,Andheri West,3 Covered,Mumbai,2260,"Andheri West, Mumbai",3 BHK Flat,NA,"Aditya Real Estates, Runwal Elegante, Mumbai, 68000000"
813,Ready to Move,NA,Aditya Real Estates,0,69500000,500000,Runwal Elegante,1370,Lokhandwala Complex,2 Covered,Mumbai,1972,"Lokhandwala Complex, Mumbai",4 BHK Flat,13000,"Aditya Real Estates, Runwal Elegante, Mumbai, 69500000"
1335,Ready to Move,NA,Aditya Real Estates,NA,70000000,NA,Runwal Elegante,1450,Andheri West,1 Covered,Mumbai,1460,"Andheri West, Mumbai",3 BHK Flat,NA,"Aditya Real Estates, Runwal Elegante, Mumbai, 70000000"
833,Ready to Move,NA,Aditya Real Estates,NA,85000000,5000000,Runwal Elegante,1925,Andheri West,NA,Mumbai,3105,"Andheri West, Mumbai",5 BHK Flat,NA,"Aditya Real Estates, Runwal Elegante, Mumbai, 85000000"
811,Ready to Move,NA,Aditya Real Estates,0,99900000,900000,Runwal Elegante,2100,Lokhandwala Complex,3 Covered,Mumbai,2700,"Lokhandwala Complex, Mumbai",4 BHK Flat,40000,"Aditya Real Estates, Runwal Elegante, Mumbai, 99900000"
9393,Under Construction,Dec '23,Advance Home Makers Private Limited ,NA,3199000,51000,Advance Legacy,353,Manpada,NA,Thane,NA,"Manpada, Thane",1 BHK Flat,NA,"Advance Home Makers Private Limited , Advance Legacy, Thane, 3199000"
7924,Under Construction,Dec '23,Advance Home Makers Private Limited ,NA,3199000,51000,Advance Legacy,353,Manpada,NA,Thane,NA,"Manpada, Thane",1 BHK Flat,NA,"Advance Home Makers Private Limited , Advance Legacy, Thane, 3199000"
11762,Under Construction,Dec '23,Advance Home Makers Private Limited ,NA,3200000,51000,Advance Legacy,380,Sonar Pada,NA,Thane,380,"Sonar Pada, Thane",1 BHK Flat,NA,"Advance Home Makers Private Limited , Advance Legacy, Thane, 3200000"
11286,Ready to Move,NA,Advance Home Makers Private Limited ,10,3200000,100000,Advance Legacy,400,Dombivli East,1 Covered,Thane,650,"Dombivli East, Thane",1 BHK Flat,2000,"Advance Home Makers Private Limited , Advance Legacy, Thane, 3200000"
4333,Under Construction,Dec '26,Agarwal Group of Companies,16,14300000,100000,Agarwal Floresta Maple,649,Goregaon East,1 Covered,Mumbai,NA,"Goregaon East, Mumbai",2 BHK Flat,3500,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 14300000"
4372,Under Construction,Dec '25,Agarwal Group of Companies,30,14400000,100000,Agarwal Floresta Maple,652,Goregaon East,NA,Mumbai,1192,"Goregaon East, Mumbai",2 BHK Flat,6500,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 14400000"
4335,Under Construction,Dec '26,Agarwal Group of Companies,10,15000000,2500000,Agarwal Floresta Maple,649,Goregaon East,1 Covered,Mumbai,999,"Goregaon East, Mumbai",2 BHK Flat,6000,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 15000000"
4678,Under Construction,Dec '26,Agarwal Group of Companies,20,15100000,100000,Agarwal Floresta Maple,649,Goregaon East,1 Covered,Mumbai,1025,"Goregaon East, Mumbai",2 BHK Flat,4500,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 15100000"
4291,Under Construction,Mar '25,Agarwal Group of Companies,4,15800000,500000,Agarwal Floresta Maple,736,Goregaon East,"1 Covered, 1 Open",Mumbai,980,"Goregaon East, Mumbai",2 BHK Flat,5,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 15800000"
4675,Under Construction,Dec '25,Agarwal Group of Companies,NA,16500000,NA,Agarwal Floresta Maple,656,Goregaon East,NA,Mumbai,670,"Goregaon East, Mumbai",2 BHK Flat,NA,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 16500000"
4347,Under Construction,Dec '25,Agarwal Group of Companies,16,16500000,300000,Agarwal Floresta Maple,650,Goregaon East,"1 Covered, 1 Open",Mumbai,750,"Goregaon East, Mumbai",2 BHK Flat,6500,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 16500000"
4421,Under Construction,Dec '26,Agarwal Group of Companies,NA,17400000,1100000,Agarwal Floresta Maple,655,Goregaon East,NA,Mumbai,800,"Goregaon East, Mumbai",2 BHK Flat,9,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 17400000"
4353,Under Construction,Sep '25,Agarwal Group of Companies,12,19900000,100000,Agarwal Floresta Maple,881,Goregaon East,1 Covered,Mumbai,1391,"Goregaon East, Mumbai",3 BHK Flat,0,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 19900000"
4373,Under Construction,Dec '25,Agarwal Group of Companies,10,21500000,200000,Agarwal Floresta Maple,881,Goregaon East,NA,Mumbai,1449,"Goregaon East, Mumbai",3 BHK Flat,7200,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 21500000"
4710,Under Construction,Mar '25,Agarwal Group of Companies,4,7800000,100000,Agarwal Floresta Maple,364,Goregaon East,"1 Covered, 1 Open",Mumbai,590,"Goregaon East, Mumbai",1 BHK Flat,5,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 7800000"
4707,Dec '26,Dec '26,Agarwal Group of Companies,NA,8300000,NA,Agarwal Floresta Maple,350,Goregaon East,NA,Mumbai,NA,"Goregaon East, Mumbai",1 BHK Flat,NA,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 8300000"
4700,Dec '26,Dec '26,Agarwal Group of Companies,NA,8300000,NA,Agarwal Floresta Maple,350,Goregaon East,NA,Mumbai,NA,"Goregaon East, Mumbai",1 BHK Flat,NA,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 8300000"
4287,Dec '26,Dec '26,Agarwal Group of Companies,NA,8600000,NA,Agarwal Floresta Maple,364,Goregaon East,NA,Mumbai,NA,"Goregaon East, Mumbai",1 BHK Flat,NA,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 8600000"
4457,Under Construction,Mar '25,Agarwal Group of Companies,12,8900000,500000,Agarwal Floresta Maple,365,Goregaon East,1 Open,Mumbai,510,"Goregaon East, Mumbai",1 BHK Flat,4000,"Agarwal Group of Companies, Agarwal Floresta Maple, Mumbai, 8900000"
9612,Ready to Move,NA,Agarwal Group,NA,4000000,NA,Agarwal Exotica  ,460,Vasai East,NA,Mumbai,660,"Vasai East, Mumbai",1 BHK Flat,NA,"Agarwal Group, Agarwal Exotica  , Mumbai, 4000000"
9675,Ready to Move,NA,Agarwal Group,0,3800000,50000,Agarwal Hill View,450,Vasai East,1 Open,Mumbai,585,"Vasai East, Mumbai",1 BHK Flat,1500,"Agarwal Group, Agarwal Hill View, Mumbai, 3800000"
5082,Ready to Move,NA,Agarwal Group,1,4500000,NA,Agarwal Krish Garden,532,Nalasopara West,NA,Mumbai,NA,"Nalasopara West, Mumbai",2 BHK Flat,NA,"Agarwal Group, Agarwal Krish Garden, Mumbai, 4500000"
10592,Ready to Move,NA,Agarwal Group,0,7000000,100000,Agarwal Lifestyle,583,Virar West,1 Open,Mumbai,935,"Virar West, Mumbai",2 BHK Flat,2700,"Agarwal Group, Agarwal Lifestyle, Mumbai, 7000000"
10596,Ready to Move,NA,Agarwal Group,NA,4700000,NA,Agarwal Meadows,530,Virar West,NA,Mumbai,670,"Virar West, Mumbai",1 BHK Flat,NA,"Agarwal Group, Agarwal Meadows, Mumbai, 4700000"
10532,Ready to Move,NA,Agarwal Group,NA,3500000,81000,Agarwal Paramount,435,Virar West,1 Open,Mumbai,650,"Virar West, Mumbai",1 BHK Flat,0,"Agarwal Group, Agarwal Paramount, Mumbai, 3500000"
10813,Ready to Move,Feb '23,Agarwal Group,6,3510000,51000,Agarwal Paramount,420,Virar West,"1 Covered, 1 Open",Mumbai,650,"Virar West, Mumbai",1 BHK Flat,1800,"Agarwal Group, Agarwal Paramount, Mumbai, 3510000"
10793,Ready to Move,Feb '23,Agarwal Group,6,3510000,51000,Agarwal Paramount,420,Virar West,"1 Covered, 1 Open",Mumbai,650,"Virar West, Mumbai",1 BHK Flat,1800,"Agarwal Group, Agarwal Paramount, Mumbai, 3510000"
10502,Ready to Move,NA,Agarwal Group,0,3599000,51000,Agarwal Paramount,466,Virar West,1 Open,Mumbai,650,"Virar West, Mumbai",1 BHK Flat,2000,"Agarwal Group, Agarwal Paramount, Mumbai, 3599000"
10802,Ready to Move,NA,Agarwal Group,0,3998000,51000,Agarwal Paramount,382,Virar West,2 Open,Mumbai,550,"Virar West, Mumbai",1 BHK Flat,2000,"Agarwal Group, Agarwal Paramount, Mumbai, 3998000"
10782,Ready to Move,NA,Agarwal Group,0,3998000,51000,Agarwal Paramount,382,Virar West,2 Open,Mumbai,550,"Virar West, Mumbai",1 BHK Flat,2000,"Agarwal Group, Agarwal Paramount, Mumbai, 3998000"
10546,Ready to Move,NA,Agarwal Group,NA,4300000,100000,Agarwal Paramount,650,Virar West,NA,Mumbai,900,"Virar West, Mumbai",2 BHK Flat,NA,"Agarwal Group, Agarwal Paramount, Mumbai, 4300000"
10806,Ready to Move,NA,Agarwal Group,19,4400000,100000,Agarwal Paramount,410,Virar West,1 Covered,Mumbai,650,"Virar West, Mumbai",1 BHK Flat,1500,"Agarwal Group, Agarwal Paramount, Mumbai, 4400000"
10786,Ready to Move,NA,Agarwal Group,19,4400000,100000,Agarwal Paramount,410,Virar West,1 Covered,Mumbai,650,"Virar West, Mumbai",1 BHK Flat,1500,"Agarwal Group, Agarwal Paramount, Mumbai, 4400000"
10509,Ready to Move,Jul '21,Agarwal Group,5,4595000,51000,Agarwal Paramount,499,Virar West,1 Covered,Mumbai,750,"Virar West, Mumbai",2 BHK Flat,0,"Agarwal Group, Agarwal Paramount, Mumbai, 4595000"
10505,Ready to Move,NA,Agarwal Group,11,5145000,51000,Agarwal Paramount,488,Virar West,1 Open,Mumbai,610,"Virar West, Mumbai",2 BHK Flat,2500,"Agarwal Group, Agarwal Paramount, Mumbai, 5145000"
10519,Ready to Move,NA,Agarwal Group,20,5245000,51000,Agarwal Paramount,499,Virar West,1 Open,Mumbai,770,"Virar West, Mumbai",2 BHK Flat,2500,"Agarwal Group, Agarwal Paramount, Mumbai, 5245000"
10506,Ready to Move,NA,Agarwal Group,15,5800000,100000,Agarwal Paramount,615,Virar West,NA,Mumbai,885,"Virar West, Mumbai",2 BHK Flat,2000,"Agarwal Group, Agarwal Paramount, Mumbai, 5800000"
10498,Ready to Move,NA,Agarwal Group,0,6000000,51000,Agarwal Paramount,615,Virar West,NA,Mumbai,945,"Virar West, Mumbai",2 BHK Flat,3500,"Agarwal Group, Agarwal Paramount, Mumbai, 6000000"
10748,NA,NA,Agarwal Group,NA,20000000,NA,Krishna Residency,NA,Virar West,NA,Mumbai,950,"Virar West, Mumbai",2 BHK Flat,NA,"Agarwal Group, Krishna Residency, Mumbai, 20000000"
12267,Under Construction,NA,Ahuja Constructions,NA,25000000,NA,Ahuja LAmor,NA,Oshiwara,NA,Mumbai,1170,"Oshiwara, Mumbai",2 BHK Flat,NA,"Ahuja Constructions, Ahuja LAmor, Mumbai, 25000000"
12155,Under Construction,Jun '23,Ahuja Constructions,0,26000000,500000,Ahuja LAmor,1231,Oshiwara,2 Covered,Mumbai,1970,"Oshiwara, Mumbai",3 BHK Flat,10000,"Ahuja Constructions, Ahuja LAmor, Mumbai, 26000000"
6280,Ready to Move,Jun '22,Ahuja Constructions,3,19999999,500000,Ahuja O2,752,Sion East,1 Covered,Mumbai,1152,"Sion East, Mumbai",2 BHK Flat,12,"Ahuja Constructions, Ahuja O2, Mumbai, 19999999"
6350,Ready to Move,NA,Ahuja Constructions,10,22000000,500000,Ahuja O2,752,Sion East,1 Covered,Mumbai,900,"Sion East, Mumbai",2 BHK Flat,12,"Ahuja Constructions, Ahuja O2, Mumbai, 22000000"
6331,Ready to Move,NA,Ahuja Constructions,10,22000000,500000,Ahuja O2,752,Sion East,1 Covered,Mumbai,900,"Sion East, Mumbai",2 BHK Flat,12,"Ahuja Constructions, Ahuja O2, Mumbai, 22000000"
